OSEBuildingID,DataYear,BuildingName,BuildingType,Address,ZipCode,Latitude,Longitude,Neighborhood,YearBuilt,NumberofFloors,NumberofBuildings,PropertyGFATotal,ENERGYSTARScore,SiteEUI(kBtu/sf),SourceEUI(kBtu/sf),EPAPropertyType,SteamUse(kBtu),ComplianceStatus,ComplianceIssue,Electricity(kBtu),NaturalGas(kBtu),GHGEmissionsIntensity,Neighborhood_BALLARD,Neighborhood_CENTRAL,Neighborhood_DELRIDGE NEIGHBORHOODS,Neighborhood_DOWNTOWN,Neighborhood_EAST,Neighborhood_GREATER DUWAMISH,Neighborhood_LAKE UNION,Neighborhood_MAGNOLIA / QUEEN ANNE,Neighborhood_NORTH,Neighborhood_NORTHEAST,Neighborhood_NORTHWEST,Neighborhood_SHARED: BALLARD &amp; LAKE UNION,Neighborhood_SHARED: BALLARD &amp; NORTHWEST,Neighborhood_SHARED: CENTRAL &amp; EAST,Neighborhood_SHARED: GREATER DUWAMISH &amp; DELRIDGE NEIGHBORHOODS,Neighborhood_SHARED: LAKE UNION &amp; NORTHWEST,Neighborhood_SHARED: NORTH &amp; NORTHWEST,Neighborhood_SOUTHEAST,Neighborhood_SOUTHWEST,Neighborhood_water,Neighborhood_nan,EPAPropertyType_College/University,EPAPropertyType_Distribution Center,EPAPropertyType_Hospital (General Medical & Surgical),EPAPropertyType_Hotel,EPAPropertyType_K-12 School,EPAPropertyType_Laboratory,EPAPropertyType_Manufacturing/Industrial Plant,EPAPropertyType_Medical Office,EPAPropertyType_Mixed Use Property,EPAPropertyType_Multifamily HR (10+),EPAPropertyType_Multifamily Housing,EPAPropertyType_Multifamily LR (1-4),EPAPropertyType_Multifamily MR (5-9),EPAPropertyType_Non-Refrigerated Warehouse,EPAPropertyType_Office,EPAPropertyType_Other,EPAPropertyType_Parking,EPAPropertyType_Refrigerated Warehouse,EPAPropertyType_Residence Hall/Dormitory,EPAPropertyType_Retail Store,EPAPropertyType_Self-Storage Facility,EPAPropertyType_Supermarket/Grocery Store,EPAPropertyType_Worship Facility,ComplianceStatus_Compliant,ComplianceStatus_Contact the Help Desk,ComplianceStatus_Not Compliant,ComplianceIssue_Account Requires Verification,ComplianceIssue_Default Data,ComplianceIssue_Missing EUI or Utility Data,ComplianceIssue_Missing EUI or Utility Data and Account Requires Verification,"ComplianceIssue_Missing EUI, Incomplete Electricity Data","ComplianceIssue_Missing EUI, Incomplete Natural Gas Data",ComplianceIssue_No Issue,ComplianceIssue_Portfolio Manager Not Connected to the City of Seattle,ComplianceIssue_Unknown - Contact the Help Desk,SiteEUI(kBtu/sf),SourceEUI(kBtu/sf),SteamUse(kBtu),NaturalGas(kBtu),GHGEmissionsIntensity,Electricity(kBtu)
22122,2022,GARDEN COURT CONDOMINIUM,Multifamily LR (1-4),1631 16TH AVE,98122,47.61631,-122.31165,EAST,1929,4,1,58608,58.0,87.59999847,110.3000031,Multifamily LR (1-4),0.0,Compliant,No Issue,613792.0,4520670.0,4.61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7106222482052132,-0.046918939248745864,-0.07126984701733581,0.34822840132617866,1.6933282772523348,-0.3171882227002632
22123,2022,GARDEN COURT ON BELMONT CONDOMINIUM,Multifamily MR (5-9),232 BELMONT AVE E,98102,47.6206,-122.32368,EAST,1994,6,1,32989,93.0,30.0,72.5,Multifamily MR (5-9),0.0,Compliant,No Issue,772636.0,0.0,0.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4666124430035542,-0.4263112133280795,-0.07126984701733581,-0.1744943454483149,-0.5053623504454838,-0.3002561691999543
22135,2022,THE ARCHES APTS,Multifamily LR (1-4),6601 RAINIER AVE S,98118,47.54262,-122.27324,SOUTHEAST,1967,3,1,25174,34.0,36.79999924,102.9000015,Multifamily LR (1-4),0.0,Compliant,No Issue,925343.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.32763335935495613,-0.12119151080879174,-0.07126984701733581,-0.1744943454483149,-0.48104055146652563,-0.28397829220194565
22136,2022,COLUMBIA PLACE,Multifamily LR (1-4),4628 S HOLLY ST,98118,47.54303,-122.27418,SOUTHEAST,1983,4,1,52228,71.0,30.60000038,85.69999695,Multifamily LR (1-4),0.0,Compliant,No Issue,1598737.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4543495735445849,-0.2938250638573466,-0.07126984701733581,-0.1744943454483149,-0.49076927105810886,-0.21219753098473226
22138,2022,TWO SYNAGOGUES LLC,NonResidential,6721 51ST AVE S,98118,47.54212,-122.27027,SOUTHEAST,1927,2,1,22029,,52.83051646693396,114.97467933940187,Worship Facility,0.0,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",185156.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.45221454920496e-16,0.0,-0.07126984701733581,-0.1744943454483149,-0.5345485092202336,-0.3628788857669099
22139,2022,KING PLAZA,NonResidential,7101 MARTIN LUTHER KING JR WAY S,98118,47.53846,-122.28305,GREATER DUWAMISH,1992,2,1,38845,,52.83051646693396,114.97467933940187,Other,0.0,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",2399892.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.45221454920496e-16,0.0,-0.07126984701733581,-0.1744943454483149,-0.4323969535086093,-0.12679802378244565
22142,2022,SAFEWAY #219,NonResidential,3900 S OTHELLO ST,98118,47.53747,-122.28308,GREATER DUWAMISH,1953,1,1,26092,39.0,288.5,621.2000122,Supermarket/Grocery Store,0.0,Compliant,No Issue,4718782.0,2767300.0,6.33,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.816637136177665,5.080898531210701,-0.07126984701733581,0.14548713011815115,2.5299981621284955,0.12038518453093994
22149,2022,ROGERS ELEMENTARY (SPS-DISTRICT),SPS-District K-12,4030 NE 109TH ST,98125,47.70743,-122.28463,NORTH,1955,1,1,38582,54.0,65.80000305,95.90000153,K-12 School,0.0,Compliant,No Issue,595133.0,1967040.0,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26507170031791144,-0.19144933327901184,-0.07126984701733581,0.05295347795292867,0.798286074826674,-0.3191771878878829
22150,2022,GENESEE APARTMENTS,Multifamily LR (1-4),4431 MARTIN LUTHER KING JR WAY S,98108,47.56294,-122.29524,GREATER DUWAMISH,2006,4,1,51405,78.0,34.70000076,73.90000153,Multifamily LR (1-4),0.0,Compliant,No Issue,1085527.0,669920.0,0.78,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3705533442127557,-0.41225963341746186,-0.07126984701733581,-0.09703184043928555,-0.1697215245358611,-0.26690340074936647
22163,2022,THE CHAPMAN BLDG,NonResidential,5811 6TH AVE S,98108,47.55045,-122.32749,GREATER DUWAMISH,1967,1,1,25500,,52.83051646693396,114.97467933940187,Retail Store,0.0,Not Compliant,Missing EUI or Utility Data and Account Requires Verification,3589417.256894049,0.0,1.1289082462253193,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.45221454920496e-16,0.0,-0.07126984701733581,-0.1744943454483149,0.0,-9.927478317994231e-17
22165,2022,MICHIGAN STREET BUILDINGS,NonResidential,790 S MICHIGAN ST,98108,47.5478,-122.32307,GREATER DUWAMISH,1961,1,1,41895,,52.83051646693396,114.97467933940187,Other,0.0,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,3589417.256894049,0.0,1.1289082462253193,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.45221454920496e-16,0.0,-0.07126984701733581,-0.1744943454483149,0.0,-9.927478317994231e-17
22166,2022,GEORGETOWN CENTER - BLDG A,NonResidential,5959 CORSON AVE S,98108,47.54912,-122.32184,GREATER DUWAMISH,1958,2,2,56193,,52.83051646693396,114.97467933940187,Retail Store,0.0,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",1225534.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.45221454920496e-16,0.0,-0.07126984701733581,-0.1744943454483149,-0.5102267102412754,-0.25197928643332207
22170,2022,GILMORE APTS,Multifamily MR (5-9),1526 3RD AVE,98101,47.61066,-122.33815,DOWNTOWN,2002,6,1,66459,96.0,32.70000076,71.19999695,Multifamily MR (5-9),0.0,Compliant,No Issue,1222777.0,672910.0,0.61,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4114295498543899,-0.4393591253122341,-0.07126984701733581,-0.09668610827727069,-0.2524156410643189,-0.2522731701903438
22194,2022,32 UNIT APT,Multifamily LR (1-4),1433 NW 64TH ST,98107,47.67504,-122.37529,BALLARD,1986,4,1,44957,85.0,30.60000038,85.59999847,Multifamily LR (1-4),0.0,Compliant,No Issue,918242.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4543495735445849,-0.29482873178380964,-0.07126984701733581,-0.1744943454483149,-0.5004979906496921,-0.28473522675349117
22210,2022,32 UNIT APT,Multifamily LR (1-4),1425 NW 61ST ST,98107,47.67284,-122.37513,BALLARD,1991,4,1,42401,,32.5,91.09999847,Multifamily LR (1-4),0.0,Compliant,No Issue,1065842.0,0.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4155171859515115,-0.23962615674919716,-0.07126984701733581,-0.1744943454483149,-0.49076927105810886,-0.269001732906411
22223,2022,ST. ALPHONSUS SCHOOL,NonResidential,5800 15TH AVE NW,98107,47.6712,-122.37568,BALLARD,1922,3,1,35448,67.0,54.0,70.59999847,K-12 School,0.0,Compliant,No Issue,282712.0,1630420.0,2.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02390202469605608,-0.44538120915093465,-0.07126984701733581,0.014030280502278657,0.652355280952925,-0.3524798564596894
22230,2022,THE BALLARD MARKET,NonResidential,1400 NW 56TH ST,98107,47.66986,-122.37418,BALLARD,1966,1,1,29214,67.0,322.1000061,625.5999756,Supermarket/Grocery Store,0.0,Compliant,No Issue,4639481.0,4459180.0,8.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.5033575156295464,5.125060223890347,-0.07126984701733581,0.34111834425517734,3.6925801533226963,0.11193205583468449
22238,2022,MARKET TERRACE APTS 30 UNITS,Multifamily LR (1-4),1115 NW MARKET ST,98107,47.66839,-122.37155,BALLARD,1980,3,1,31792,87.0,31.5,88.19999695,Multifamily LR (1-4),0.0,Compliant,No Issue,667404.0,0.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4359552887723286,-0.26873298429615905,-0.07126984701733581,-0.1744943454483149,-0.49076927105810886,-0.3114734254636124
22239,2022,GILMAN COURT APARTMENTS,Multifamily LR (1-4),1116 NW 54TH ST,98107,47.6681,-122.3716,BALLARD,1996,4,1,30854,68.0,34.5,96.5,Multifamily LR (1-4),0.0,Compliant,No Issue,1062996.0,0.0,0.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3746409803098773,-0.1854272495406795,-0.07126984701733581,-0.1744943454483149,-0.4469900328959842,-0.26930510366175514
22240,2022,SAFEWAY STORE # 1477,NonResidential,1423 NW MARKET ST,98107,47.66828,-122.37428,BALLARD,2000,1,1,89103,52.0,268.7000122,527.0,Supermarket/Grocery Store,0.0,Compliant,No Issue,6581830.0,6054200.0,7.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.4119629496703405,4.135428850895808,-0.07126984701733581,0.5255496864146919,3.113721337623492,0.3189776929646459
22252,2022,N F CORPORATION-1415 NW 52ND,NonResidential,1415 NW 52ND ST,98107,47.66621,-122.37502,BALLARD,1961,1,1,36700,,58.90000153,80.90000153,Other,0.0,Compliant,No Issue,399024.0,1768900.0,2.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12404875978835711,-0.34200181064613683,-0.07126984701733581,0.030042651671448685,0.7155919582982162,-0.34008152220263255
22259,2022,RUDD COMPANY,NonResidential,1148 NW LEARY WAY,98107,47.66389,-122.37307,BALLARD,1910,2,1,31140,,40.0,60.70000076,Mixed Use Property,0.0,Compliant,No Issue,333782.0,911220.0,1.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.26223141479538326,-0.5447458212288923,-0.07126984701733581,-0.06913044555828665,0.22915597871905288,-0.3470360249504049
22261,2022,RUDD COMPANY,NonResidential,1141 NW 50TH ST,98107,47.6644,-122.37246,BALLARD,1975,3,1,41478,4.0,98.69999695,164.6000061,Non-Refrigerated Warehouse,0.0,Compliant,No Issue,1446594.0,2646420.0,3.52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9374851584503666,0.49808105893074217,-0.07126984701733581,0.13150983789595824,1.1631130595110466,-0.22841528812820325
22264,2022,RUDD COMPANY,NonResidential,1118 NW LEARY WAY,98107,47.66411,-122.37185,BALLARD,1980,1,1,39840,4.0,19.70000076,55.29999924,Non-Refrigerated Warehouse,0.0,Compliant,No Issue,786837.0,0.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6771248865250121,-0.5989447283370417,-0.07126984701733581,-0.1744943454483149,-0.5102267102412754,-0.29874240669235
22267,2022,LAUREN MAY APARTMENTS,Multifamily LR (1-4),5814 22ND AVE NW,98107,47.67151,-122.38454,BALLARD,1928,4,1,24828,2.0,143.0,163.6999969,Multifamily LR (1-4),0.0,Compliant,No Issue,193342.0,3356060.0,7.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8428931757487774,0.48904781794986185,-0.07126984701733581,0.21356514607396096,2.9580618241581593,-0.3620062951122202
22279,2022,KRISTINE APTS,Multifamily LR (1-4),5800 22ND AVE NW,98107,47.67117,-122.38422,BALLARD,1987,4,1,43380,86.0,27.39999962,76.80000305,Multifamily LR (1-4),0.0,Compliant,No Issue,764598.0,0.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5197515181041578,-0.38315280587049994,-0.07126984701733581,-0.1744943454483149,-0.5053623504454838,-0.3011129837226022
22282,2022,SCHWABACHER HOUSE,Multifamily LR (1-4),1715 NW 59TH ST,98107,47.67136,-122.37982,BALLARD,1984,4,1,36248,79.0,27.89999962,78.0,Multifamily LR (1-4),0.0,Compliant,No Issue,1010241.0,0.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5095324666937492,-0.371108638293467,-0.07126984701733581,-0.1744943454483149,-0.4956336308539005,-0.27492854856624505
22290,2022,SUNRISE MANOR,Multifamily LR (1-4),1530 NW 57TH ST,98107,47.67042,-122.37749,BALLARD,1985,4,1,26347,49.0,34.79999924,97.5,Multifamily LR (1-4),0.0,Compliant,No Issue,917098.0,0.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3685095649965903,-0.1753904177162045,-0.07126984701733581,-0.1744943454483149,-0.4859049112623173,-0.2848571719903547
22294,2022,Etta Ballard Apartment aka SAGE APARTMENTS,Multifamily MR (5-9),1710 NW 57TH ST,98107,47.67043,-122.37975,BALLARD,1989,5,1,53041,94.0,69.69999695,117.0,Multifamily MR (5-9),0.0,Compliant,No Issue,769786.0,1370560.0,1.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3447801766466709,0.020327802861058,-0.07126984701733581,-0.016017197631896123,0.14646186219059504,-0.30055996633724547
22299,2022,BALLARD ON THE PARK APARTMENTS,Multifamily MR (5-9),2233 NW 58TH ST,98107,47.67077,-122.38628,BALLARD,2009,8,1,447755,97.0,33.09999847,74.0,Multifamily MR (5-9),0.0,Compliant,No Issue,7269723.0,3479330.0,0.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4032543555293185,-0.411255965591367,-0.07126984701733581,0.2278187927667945,-0.23295820188115232,0.3923039821445206
