OSEBuildingID,DataYear,BuildingName,BuildingType,Address,ZipCode,Latitude,Longitude,Neighborhood,YearBuilt,NumberofFloors,NumberofBuildings,PropertyGFATotal,ENERGYSTARScore,SiteEUI(kBtu/sf),SourceEUI(kBtu/sf),EPAPropertyType,SteamUse(kBtu),ComplianceStatus,ComplianceIssue,Electricity(kBtu),NaturalGas(kBtu),GHGEmissionsIntensity,GHGIntensityCluster
22951,2022,NORTHGATE VIEW #2,Multifamily LR (1-4),11309 8TH AVE NE,98125,47.71095,-122.3217,SHARED: NORTH &amp; NORTHWEST,1977,3,1,24288,78.0,27.70000076,77.40000153,Multifamily LR (1-4),0.0,Compliant,No Issue,671620.0,0.0,0.11,0
22954,2022,CITIGATE APTS,Multifamily LR (1-4),11355 3RD AVE NE,98125,47.7112,-122.32703,SHARED: NORTH &amp; NORTHWEST,1987,3,7,112424,74.0,35.90000153,100.5999985,Multifamily LR (1-4),0.0,Compliant,No Issue,2970483.0,0.0,0.12,0
22955,2022,FOUNDATION HOUSE - NORTHGATE,NonResidential,11301 3RD AVE NE,98125,47.71069,-122.32674,SHARED: NORTH &amp; NORTHWEST,1998,5,1,43661,100.0,33.20000076,74.69999695,Multifamily Housing,0.0,Compliant,No Issue,1615568.0,738210.0,1.36,2
22956,2022,NORTHGATE PLAZA,Multifamily LR (1-4),11030 5TH AVE NE,98125,47.70973,-122.32269,SHARED: NORTH &amp; NORTHWEST,1992,4,1,94711,92.0,42.70000076,96.80000305,Other,0.0,Compliant,No Issue,2807989.0,1240220.0,0.81,2
22957,2022,MCGUIRE COURT APTS,Multifamily LR (1-4),10740 8TH AVE NE,98125,47.70776,-122.32015,NORTH,1986,4,1,56996,62.0,35.59999847,99.59999847,Multifamily LR (1-4),0.0,Compliant,No Issue,1483160.0,0.0,0.14,0
22958,2022,TOWN & COUNTRY APT'S,Multifamily LR (1-4),12340 ROOSEVELT WAY NE,98125,47.71894,-122.31769,SHARED: NORTH &amp; NORTHWEST,1963,3,1,79014,96.0,22.60000038,63.40000153,Multifamily LR (1-4),0.0,Compliant,No Issue,1849678.0,0.0,0.09,0
22961,2022,NORTHAVEN II,Multifamily MR (5-9),528 NE NORTHGATE WAY,98125,47.70939,-122.32178,SHARED: NORTH &amp; NORTHWEST,1992,5,1,21620,75.0,81.40000153,139.6000061,Other,0.0,Compliant,No Issue,753951.0,1232630.0,3.16,3
22962,2022,OFFICE BUILDING,NonResidential,2111 N NORTHGATE WAY,98133,47.70842,-122.3332,NORTHWEST,1987,3,1,76105,66.0,55.79999924,156.1000061,Medical Office,0.0,Compliant,No Issue,2635153.0,0.0,0.21,0
22964,2022,ROOSEVELT RIDGE (D-F),Multifamily LR (1-4),12012 10TH PL NE,98125,47.7166,-122.31702,SHARED: NORTH &amp; NORTHWEST,1989,3,3,21422,79.0,31.0,86.90000153,Multifamily LR (1-4),0.0,Compliant,No Issue,665003.0,0.0,0.12,0
22971,2022,LYNNYALE APTS,Multifamily LR (1-4),2245 YALE AVE E,98102,47.63958,-122.3275,LAKE UNION,1928,3,1,20384,100.0,24.89999962,40.90000153,Multifamily LR (1-4),0.0,Compliant,No Issue,171727.0,336540.0,0.91,2
22983,2022,VILLA ANITA APTS,Multifamily LR (1-4),2231 FRANKLIN AVE E,98102,47.63935,-122.32497,LAKE UNION,1977,3,1,20383,,23.5,65.90000153,Multifamily LR (1-4),0.0,Compliant,No Issue,479782.0,0.0,0.09,0
23006,2022,NORTHGATE VIEW #1,Multifamily LR (1-4),11319 8TH AVE NE,98125,47.71095,-122.321,SHARED: NORTH &amp; NORTHWEST,1976,3,1,24288,85.0,25.60000038,71.69999695,Multifamily LR (1-4),0.0,Compliant,No Issue,621961.0,0.0,0.1,0
23009,2022,NORTHGATE VIEW #3,Multifamily LR (1-4),11223 8TH AVE NE,98125,47.71054,-122.32101,SHARED: NORTH &amp; NORTHWEST,1979,3,1,24552,79.0,26.5,74.30000305,Multifamily LR (1-4),0.0,Compliant,No Issue,651424.0,0.0,0.1,0
23010,2022,CEDARVALE HOUSE & VILLAGE,Multifamily MR (5-9),11050 8TH AVE NE,98125,47.71025,-122.3202,SHARED: NORTH &amp; NORTHWEST,1970,7,1,88340,80.0,39.59999847,95.30000305,Multifamily MR (5-9),0.0,Compliant,No Issue,2709946.0,791460.0,0.59,1
23017,2022,FIFTH AVENUE MEDICAL CENTER,NonResidential,10564 5TH AVE NE,98125,47.70676,-122.32264,NORTH,1988,3,1,28841,,52.83051646693396,114.97467933940187,Other,0.0,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,3589417.256894049,0.0,1.1289082462253193,2
23025,2022,NORTHAVEN SENIOR LIVING,Multifamily MR (5-9),11045 8TH AVE NE,98125,47.70978,-122.32156,SHARED: NORTH &amp; NORTHWEST,1972,8,1,124904,20.0,54.09999847,129.1999969,Other,0.0,Compliant,No Issue,5166802.0,1583270.0,0.83,2
23026,2022,ROOSEVELT RIDGE (A-C),Multifamily LR (1-4),12002 ROOSEVELT WAY NE,98125,47.71625,-122.31769,SHARED: NORTH &amp; NORTHWEST,1989,4,3,44645,69.0,35.5,99.40000153,Multifamily LR (1-4),0.0,Compliant,No Issue,1334389.0,0.0,0.14,0
23028,2022,GUIRY/SCHILLISTAD CONDOMINIUM,Multifamily LR (1-4),2101 1ST AVE,98121,47.61181,-122.34417,DOWNTOWN,1901,3,1,44104,,29.10000038,81.5,Multifamily LR (1-4),0.0,Compliant,No Issue,1256895.0,0.0,0.11,0
23031,2022,ALKI PLACE APTS,Multifamily LR (1-4),3000 60TH AVE SW,98116,47.57749,-122.40901,SOUTHWEST,1988,4,1,24711,85.0,24.5,68.59999847,Multifamily LR (1-4),0.0,Compliant,No Issue,605579.0,0.0,0.09,0
23040,2022,HOLY FAMILY SCHOOL,NonResidential,9643 20TH AVE SW,98106,47.51698,-122.35946,DELRIDGE NEIGHBORHOODS,1924,2,1,42975,75.0,51.59999847,70.0,K-12 School,0.0,Compliant,No Issue,194130.0,910100.0,1.14,2
23047,2022,HALCON CONDOMINIUM,Multifamily LR (1-4),11556 GREENWOOD AVE N,98133,47.71391,-122.35512,NORTHWEST,1974,3,1,21552,84.0,23.5,65.69999695,Multifamily LR (1-4),0.0,Compliant,No Issue,505799.0,0.0,0.09,0
23049,2022,FIRST STUDENT,NonResidential,7739 1ST AVE S,98108,47.53366,-122.33733,DELRIDGE NEIGHBORHOODS,1963,1,1,23260,,83.5,163.3000031,Other,0.0,Compliant,No Issue,1004968.0,937060.0,2.31,3
23050,2022,THE OVERLOOK AT WESTRIDGE,Multifamily LR (1-4),600 SW KENYON ST,98106,47.53212,-122.34509,DELRIDGE NEIGHBORHOODS,1988,3,1,298714,72.0,33.5,93.0,Multifamily LR (1-4),0.0,Compliant,No Issue,4822296.0,80150.0,0.08,0
23051,2022,MACDONALD MILLER,NonResidential,7717 DETROIT AVE SW,98106,47.53309,-122.33977,DELRIDGE NEIGHBORHOODS,1988,2,1,30659,,52.83051646693396,114.97467933940187,Office,0.0,Not Compliant,Missing EUI or Utility Data,3589417.256894049,0.0,1.1289082462253193,2
23056,2022,1255 WESTLAKE AVE N,NonResidential,1255 WESTLAKE AVE N,98109,47.63132,-122.34136,MAGNOLIA / QUEEN ANNE,1920,2,1,27144,,52.83051646693396,114.97467933940187,Other,0.0,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,3589417.256894049,0.0,1.1289082462253193,2
23064,2022,EVERGREEN-WASHELLI,NonResidential,11111 AURORA AVE N,98133,47.70969,-122.34557,NORTHWEST,1970,1,5,23166,,52.83051646693396,114.97467933940187,Other,0.0,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",160.0,0.0,1.1289082462253193,2
23070,2022,NORTHWEST HOSPITAL & MEDICAL CENTER - Medical Art Building #2,NonResidential,1530 N 115TH ST,98133,47.71326,-122.33739,NORTHWEST,1974,3,0,38121,26.0,64.80000305,181.3999939,Office,0.0,Compliant,No Issue,2704761.0,0.0,0.27,0
23071,2022,UW NORTHWEST HOSPITAL & MEDICAL CENTER - CAMPUS,Campus,1550 N 115TH ST,98133,47.71425,-122.33689,NORTHWEST,1966,1,8,668027,28.0,293.3999939,553.5,Hospital (General Medical & Surgical),0.0,Compliant,No Issue,47333311.0,51731650.0,7.3,3
23074,2022,AKI KUROSE VILLAGE,Multifamily LR (1-4),11500 STONE AVE N,98133,47.71249,-122.34188,NORTHWEST,1999,3,1,29810,67.0,36.90000153,103.3000031,Multifamily LR (1-4),0.0,Compliant,No Issue,2129306.0,0.0,0.27,0
23075,2022,HALLER LAKE CONDOMINIUM,Multifamily LR (1-4),13433 ROOSEVELT WAY N,98133,47.72659,-122.3306,NORTHWEST,1968,3,1,24163,,24.70000076,69.09999847,Multifamily LR (1-4),0.0,Compliant,No Issue,596178.0,0.0,0.09,0
23076,2022,NORTH SEATTLE ALLIANCE CHURCH,NonResidential,2150 N 122ND ST,98133,47.71745,-122.33221,NORTHWEST,1965,2,1,44719,,52.83051646693396,114.97467933940187,Worship Facility,0.0,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",706756.0,0.0,0.06,0
23078,2022,Mary Ruth Manor,Multifamily LR (1-4),100 20TH AVE E,98112,47.61866,-122.30572,SHARED: CENTRAL &amp; EAST,1972,3,1,20368,89.0,28.39999962,79.40000153,Multifamily LR (1-4),0.0,Compliant,No Issue,577808.0,0.0,0.11,0
23080,2022,PRINCE OF WALES APTS,Multifamily LR (1-4),1818 20TH AVE,98122,47.61824,-122.30588,SHARED: CENTRAL &amp; EAST,1927,3,1,22059,,52.83051646693396,114.97467933940187,Multifamily LR (1-4),0.0,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",331856.0,0.0,0.06,0
23098,2022,HILLTOP RED APPLE MARKET,NonResidential,2701 BEACON AVE S,98144,47.57894,-122.31287,GREATER DUWAMISH,1965,1,1,21603,20.0,371.6000061,638.0,Supermarket/Grocery Store,0.0,Compliant,No Issue,3059775.0,4967660.0,12.76,3
23101,2022,HARBOR HOUSE ON QUEEN ANNE CONDOMINIUM,Multifamily HR (10+),521 5TH AVE W,98119,47.62393,-122.36362,MAGNOLIA / QUEEN ANNE,1963,11,1,65538,56.0,38.20000076,102.6999969,Multifamily HR (10+),0.0,Compliant,No Issue,2344891.0,155800.0,0.26,0
23102,2022,HARBOUR HEIGHTS CONDOMINIUM,Multifamily HR (10+),2621 2ND AVE,98121,47.61612,-122.34973,DOWNTOWN,1980,18,1,125258,67.0,46.59999847,95.90000153,Multifamily HR (10+),0.0,Compliant,No Issue,3261094.0,2403960.0,1.12,2
23103,2022,HARBOR LANDING CONDOMINIUM,Multifamily LR (1-4),1333 HARBOR AVE SW,98116,47.59098,-122.38256,SOUTHWEST,2000,3,1,26148,,40.0,85.90000153,Multifamily LR (1-4),0.0,Compliant,No Issue,656735.0,388810.0,0.89,2
23104,2022,HARBOR LIGHTS WEST CONDOMINIUM,Multifamily LR (1-4),4421 GREENWOOD AVE N,98103,47.66094,-122.35583,LAKE UNION,1988,4,1,24847,,52.83051646693396,114.97467933940187,Other,0.0,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,3589417.256894049,0.0,1.1289082462253193,2
23105,2022,HARBOR CREST CONDOMINIUM,Multifamily LR (1-4),1639 HARBOR AVE SW,98126,47.58869,-122.38083,SOUTHWEST,1985,4,1,26827,,28.10000038,78.59999847,Multifamily LR (1-4),0.0,Compliant,No Issue,627687.0,0.0,0.09,0
23106,2022,HARBOR PARK CONDOMINIUM,Multifamily MR (5-9),1727 HARBOR AVE SW,98126,47.58729,-122.3792,SOUTHWEST,1973,5,2,63414,28.0,52.90000153,114.8000031,Multifamily MR (5-9),0.0,Compliant,No Issue,1601529.0,903690.0,0.95,2
23107,2022,HARBOR PLACE CONDOMINIUM,Multifamily MR (5-9),3318 30TH AVE SW,98126,47.57313,-122.37115,SOUTHWEST,2000,6,1,68400,80.0,50.29999924,112.1999969,Multifamily MR (5-9),0.0,Compliant,No Issue,1156150.0,558020.0,0.5,0
23108,2022,HARBOR POINTE CONDOMINIUM,Multifamily LR (1-4),2611 EASTLAKE AVE E,98102,47.64384,-122.32588,LAKE UNION,1986,4,1,25440,84.0,32.29999924,90.5,Multifamily LR (1-4),0.0,Compliant,No Issue,685040.0,0.0,0.15,0
23109,2022,HARBOUR HOUSE AT LESCHI CONDOMINIUM,Multifamily LR (1-4),300 LAKESIDE AVE S,98144,47.60001,-122.28562,CENTRAL,1986,3,1,33331,,30.70000076,85.90000153,Multifamily LR (1-4),0.0,Compliant,No Issue,852818.0,0.0,0.1,0
23110,2022,HARBOR WEST CONDOMINIUM,Multifamily LR (1-4),3717 BEACH DR SW,98116,47.57054,-122.41178,SOUTHWEST,1968,3,1,68815,85.0,23.60000038,66.09999847,Multifamily LR (1-4),0.0,Compliant,No Issue,1624755.0,0.0,0.09,0
23111,2022,HARBOUR VISTA CONDOMINIUM,Multifamily MR (5-9),1019 HARBOR AVE SW,98116,47.59431,-122.38462,SOUTHWEST,1994,6,1,31027,,52.83051646693396,114.97467933940187,Other,0.0,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,3589417.256894049,0.0,1.1289082462253193,2
23113,2022,KAISER PERMANENTE CAPITOL HILL - Campus,Campus,201 16TH AVE E,98112,47.62014,-122.31228,EAST,1964,3,4,882282,,179.0,313.2999878,Medical Office,0.0,Compliant,No Issue,42394407.0,63564900.0,5.25,3
23115,2022,"INTERMOUNTAIN SUPPLY, INC.",NonResidential,7901 1ST AVE S,98108,47.53158,-122.33568,DELRIDGE NEIGHBORHOODS,1979,1,1,42900,74.0,12.10000038,34.0,Distribution Center,0.0,Not Compliant,Default Data,522682.0,0.0,0.05,0
23117,2022,Joint Training Facilities CAMPUS combined with #23118,Campus,9401 MYERS WAY S,98108,47.51885,-122.33421,DELRIDGE NEIGHBORHOODS,2005,1,2,57952,,78.19999695,142.1000061,Adult Education,0.0,Compliant,No Issue,1610570.0,2066740.0,2.0,3
23125,2022,ARROWHEAD GARDENS,Multifamily MR (5-9),9200 2ND AVE SW,98106,47.52119,-122.33548,DELRIDGE NEIGHBORHOODS,2010,6,1,435501,98.0,26.10000038,73.19999695,Multifamily MR (5-9),0.0,Compliant,No Issue,9667800.0,0.0,0.1,0
23128,2022,GREEN LAKE TERRACE CONDOMINIUM,Multifamily LR (1-4),7320 E GREEN LAKE DR N,98115,47.68114,-122.32616,NORTHWEST,1972,4,1,25472,,52.83051646693396,114.97467933940187,Other,0.0,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,3589417.256894049,0.0,1.1289082462253193,2
23130,2022,GREEN LAKE VISTA CONDOMINIUM,Multifamily LR (1-4),7850 E GREEN LAKE DR N,98103,47.68572,-122.33639,NORTHWEST,1978,4,1,28918,,25.79999924,69.40000153,Multifamily LR (1-4),0.0,Compliant,No Issue,699823.0,45670.0,0.18,0
23132,2022,GREENTREE CONDOMINIUM,Multifamily LR (1-4),7100 GREENWOOD AVE N,98103,47.6805,-122.35489,NORTHWEST,1990,4,1,43035,81.0,31.70000076,88.80000305,Multifamily LR (1-4),0.0,Compliant,No Issue,905134.0,0.0,0.08,0
23161,2022,LESCHI CENTER,NonResidential,611 12TH AVE S,98144,47.59721,-122.31838,DOWNTOWN,1988,1,1,45145,,52.83051646693396,114.97467933940187,Medical Office,0.0,Not Compliant,Missing EUI or Utility Data,3589417.256894049,0.0,1.1289082462253193,2
23162,2022,LESCHI HOUSE,Multifamily MR (5-9),1011 S WELLER ST,98104,47.59718,-122.31895,DOWNTOWN,1988,6,1,68669,85.0,27.89999962,78.0,Multifamily MR (5-9),0.0,Compliant,No Issue,1914075.0,0.0,0.11,0
23163,2022,PEARL WARREN BUILDING,NonResidential,606 12TH AVE S,98144,47.5973,-122.3166,DOWNTOWN,1995,4,1,40227,91.0,40.5,78.0,Office,0.0,Compliant,No Issue,886754.0,889630.0,2.15,3
23164,2022,THE WELLER BUILDING,NonResidential,1225 S WELLER ST,98144,47.59728,-122.31587,DOWNTOWN,2001,5,1,70332,,52.83051646693396,114.97467933940187,Office,0.0,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",1515736.0,0.0,0.12,0
23166,2022,TAIYO CONDOMINIUM,Multifamily LR (1-4),1700 12TH AVE S,98144,47.58826,-122.31689,GREATER DUWAMISH,1992,3,1,24192,,21.89999962,61.40000153,Multifamily LR (1-4),0.0,Compliant,No Issue,530665.0,0.0,0.08,0
23167,2022,TALISMAN CONDOMINIUM,Multifamily MR (5-9),1000 UNION ST,98101,47.61233,-122.32895,EAST,1965,5,1,44616,90.0,31.70000076,88.80000305,Multifamily MR (5-9),0.0,Compliant,No Issue,1417475.0,0.0,0.12,0
23170,2022,THE COURT AT NORTHGATE,Multifamily LR (1-4),11300 3RD AVE NE,98125,47.71103,-122.32479,SHARED: NORTH &amp; NORTHWEST,1978,3,1,135955,92.0,26.10000038,70.0,Multifamily LR (1-4),0.0,Compliant,No Issue,3309798.0,243940.0,0.19,0
23172,2022,"TAVONA CONDOMINIUM, UNIT C - 3",Multifamily LR (1-4),3333 WALLINGFORD AVE N,98103,47.64778,-122.33668,LAKE UNION,2005,4,1,66013,58.0,35.90000153,100.5,Multifamily LR (1-4),0.0,Compliant,No Issue,1743045.0,0.0,0.1,0
23173,2022,TAYLOR,Multifamily MR (5-9),1511 TAYLOR AVE N,98109,47.63283,-122.34616,MAGNOLIA / QUEEN ANNE,1960,5,1,21822,80.0,31.29999924,87.80000305,Multifamily MR (5-9),0.0,Compliant,No Issue,683907.0,0.0,0.12,0
23174,2022,TAYLOR ANNE CONDOMINIUM,Multifamily LR (1-4),1730 TAYLOR AVE N,98109,47.63465,-122.34668,MAGNOLIA / QUEEN ANNE,1969,5,1,27918,61.0,41.90000153,91.90000153,Multifamily LR (1-4),0.0,Compliant,No Issue,765443.0,407740.0,0.88,2
23175,2022,TAYLOR-LEE CONDOMINIUM,Multifamily LR (1-4),1246 TAYLOR AVE N,98109,47.63115,-122.34591,MAGNOLIA / QUEEN ANNE,1978,4,1,34590,89.0,22.20000076,62.0,Multifamily LR (1-4),0.0,Compliant,No Issue,766343.0,0.0,0.08,0
23177,2022,TANGLETOWN CONDOMINIUM,Multifamily LR (1-4),2101 N 55TH ST,98103,47.66857,-122.33325,SHARED: LAKE UNION &amp; NORTHWEST,2000,3,1,37964,25.0,34.0,95.19999695,Multifamily LR (1-4),0.0,Compliant,No Issue,1291335.0,0.0,0.13,0
23181,2022,TERRY TERRACE,Multifamily LR (1-4),403 TERRY AVE,98104,47.60466,-122.32272,EAST,1907,3,1,22402,,52.83051646693396,114.97467933940187,Other,0.0,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,3589417.256894049,0.0,1.1289082462253193,2
23182,2022,LANDES APARTMENTS,Multifamily MR (5-9),901 8TH AVE,98104,47.60728,-122.32808,EAST,2008,7,1,97490,96.0,39.79999924,84.09999847,Multifamily MR (5-9),0.0,Compliant,No Issue,1688864.0,1100270.0,0.93,2
23184,2022,ZINDORF APTS,Multifamily MR (5-9),714 7TH AVE,98104,47.60601,-122.32756,EAST,1911,5,1,30985,96.0,36.79999924,102.9000015,Multifamily MR (5-9),0.0,Compliant,No Issue,1170407.0,0.0,0.14,0
23187,2022,SEVENTH & JAMES,Multifamily LR (1-4),600 7TH AVE,98104,47.60502,-122.32705,EAST,1991,4,1,109874,93.0,38.29999924,79.09999847,Multifamily LR (1-4),0.0,Compliant,No Issue,2441751.0,1762180.0,1.45,2
23189,2022,BROOKVIEW APTS,Multifamily LR (1-4),12549 28TH AVE NE,98125,47.72077,-122.29833,NORTH,1999,4,1,37692,77.0,31.5,88.19999695,Multifamily LR (1-4),0.0,Compliant,No Issue,755504.0,0.0,0.1,0
23191,2022,VILLAGER APARTMENTS,Multifamily LR (1-4),2700 NE 125TH ST,98125,47.71951,-122.29863,NORTH,1966,4,1,31744,83.0,23.89999962,67.0,Multifamily LR (1-4),0.0,Compliant,No Issue,759710.0,0.0,0.1,0
23196,2022,PARK HILL APTS,Multifamily LR (1-4),1305 E MADISON ST,98122,47.61319,-122.31525,CENTRAL,1907,3,1,35000,79.0,26.5,74.30000305,Multifamily LR (1-4),0.0,Compliant,No Issue,928220.0,0.0,0.1,0
23204,2022,MAPLE ELEMENTARY SCHOOL(SPS-DISTRICT),SPS-District K-12,4925 CORSON AVE S,98108,47.55813,-122.3189,GREATER DUWAMISH,1971,1,1,50546,62.0,50.70000076,85.59999847,K-12 School,0.0,Compliant,No Issue,1056977.0,1838500.0,2.01,3
23212,2022,LA CHARME,Multifamily LR (1-4),637 3RD AVE W,98119,47.62572,-122.36081,MAGNOLIA / QUEEN ANNE,1930,4,1,36837,100.0,27.10000038,75.90000153,Multifamily LR (1-4),0.0,Compliant,No Issue,645202.0,0.0,0.07,0
23213,2022,MERCEDES APTS,Multifamily LR (1-4),617 3RD AVE W,98119,47.6254,-122.36112,MAGNOLIA / QUEEN ANNE,1930,4,1,39520,,52.83051646693396,114.97467933940187,Multifamily LR (1-4),0.0,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",495807.0,0.0,0.05,0
23215,2022,LOLA APTS,Multifamily LR (1-4),326 W MERCER ST,98119,47.62477,-122.36154,MAGNOLIA / QUEEN ANNE,1929,4,1,41420,,30.0,62.29999924,Multifamily LR (1-4),0.0,Compliant,No Issue,727358.0,516830.0,0.73,1
23216,2022,CHELAN APTS,Multifamily LR (1-4),616 4TH AVE W,98119,47.6252,-122.36176,MAGNOLIA / QUEEN ANNE,1930,3,1,20798,,52.83051646693396,114.97467933940187,Other,0.0,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,3589417.256894049,0.0,1.1289082462253193,2
23220,2022,FRANCONIA APT,Multifamily LR (1-4),400 W MERCER ST,98119,47.62489,-122.36219,MAGNOLIA / QUEEN ANNE,1930,4,1,32693,11.0,114.6999969,141.8000031,Multifamily LR (1-4),0.0,Compliant,No Issue,330543.0,2769110.0,5.49,3
23222,2022,SAN JUAN APTS,Multifamily LR (1-4),4840 CALIFORNIA AVE SW,98116,47.55801,-122.38651,SOUTHWEST,1958,3,1,29811,87.0,29.60000038,82.80000305,Multifamily LR (1-4),0.0,Compliant,No Issue,696084.0,0.0,0.11,0
23223,2022,HUDSON SQUARE APTS,Multifamily MR (5-9),4852 CALIFORNIA AVE SW,98116,47.55773,-122.38639,SOUTHWEST,1989,5,1,22606,,29.20000076,81.69999695,Multifamily MR (5-9),0.0,Compliant,No Issue,659901.0,0.0,0.11,0
23226,2022,FORTY SEVEN APTS,Multifamily LR (1-4),8356 16TH AVE NW,98117,47.69041,-122.37759,BALLARD,2001,3,1,23381,,17.5,49.0,Multifamily LR (1-4),0.0,Compliant,No Issue,408797.0,0.0,0.07,0
23228,2022,SAFEWAY STORE # 1143,NonResidential,8332 15TH AVE NW,98117,47.6899,-122.37619,BALLARD,1994,1,1,45522,47.0,324.1000061,610.7999878,Supermarket/Grocery Store,0.0,Compliant,No Issue,7035394.0,7717600.0,9.6,3
23231,2022,BITTER LAKE PLAZA,NonResidential,929 N 130TH ST,98133,47.72286,-122.34612,NORTHWEST,1979,2,1,20088,,52.83051646693396,114.97467933940187,Other,0.0,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,3589417.256894049,0.0,1.1289082462253193,2
23240,2022,COYOTE RESTAURANT/APARTMENT,Multifamily LR (1-4),2770 ALKI AVE SW,98116,47.57844,-122.41169,SOUTHWEST,1990,4,1,27328,44.0,40.20000076,112.5,Multifamily LR (1-4),0.0,Compliant,No Issue,1098201.0,0.0,0.18,0
23242,2022,THE BLAKE APTS (Built Green 3 Star Certified),Multifamily MR (5-9),5020 CALIFORNIA AVE SW,98136,47.5568,-122.38644,SOUTHWEST,2014,7,1,72356,96.0,42.70000076,97.30000305,Multifamily MR (5-9),0.0,Compliant,No Issue,1888923.0,799460.0,0.69,1
23251,2022,SUNSET VISTA APTS,Multifamily LR (1-4),5451 CALIFORNIA AVE SW,98136,47.55231,-122.38753,SOUTHWEST,1969,3,1,24180,82.0,22.39999962,62.70000076,Multifamily LR (1-4),0.0,Compliant,No Issue,541047.0,0.0,0.09,0
23253,2022,EXECUTIVE HOUSE,Multifamily LR (1-4),5631 CALIFORNIA AVE SW,98136,47.55121,-122.38752,SOUTHWEST,1980,4,1,23932,,23.5,65.90000153,Multifamily LR (1-4),0.0,Compliant,No Issue,563117.0,0.0,0.09,0
23259,2022,PORT OF SEATTLE- TERMINAL 106 (CAMPUS),Campus,44 S NEVADA ST,98134,47.56596,-122.34001,GREATER DUWAMISH,1967,1,3,576750,,5.800000191,14.80000019,Non-Refrigerated Warehouse,0.0,Compliant,No Issue,2899016.0,515110.0,0.07,0
23265,2022,TERMINAL 102 PORT OF SEATTLE - CAMPUS,Campus,1021 SW KLICKITAT WAY,98134,47.57049,-122.34857,GREATER DUWAMISH,1989,2,3,139557,,50.70000076,103.0,Office,0.0,Compliant,No Issue,3966283.0,3108300.0,1.29,2
23268,2022,HARBOR MARINA BLDGS E & F,NonResidential,1131 SW KLICKITAT WAY,98134,47.56999,-122.34703,GREATER DUWAMISH,1997,2,1,60657,53.0,52.40000153,140.3999939,Office,0.0,Compliant,No Issue,1985600.0,143370.0,0.37,0
23271,2022,PORT OF SEATTLE- TERMINAL 18 (CAMPUS),Campus,2900 11TH AVE SW,98134,47.57694,-122.34843,GREATER DUWAMISH,2001,3,2,51000,,350.6000061,919.5,Mixed Use Property,0.0,Compliant,No Issue,42120219.0,4760760.0,8.13,3
23277,2022,Warehouse Innovations,NonResidential,3419 11TH AVE SW,98134,47.57279,-122.35066,GREATER DUWAMISH,1900,1,1,20200,31.0,16.29999924,45.59999847,Non-Refrigerated Warehouse,0.0,Compliant,No Issue,328767.0,0.0,0.06,0
23284,2022,JEFFERSON TERRACE,Multifamily HR (10+),800 JEFFERSON ST,98104,47.60492,-122.32532,EAST,1967,17,1,212938,94.0,52.59999847,82.69999695,Multifamily HR (10+),0.0,Compliant,No Issue,3331611.0,7878070.0,2.02,3
23285,2022,TERRACE CREST APT'S,Multifamily LR (1-4),517 9TH AVE,98104,47.60523,-122.3249,EAST,1930,3,1,32688,23.0,93.90000153,116.0999985,Multifamily LR (1-4),0.0,Compliant,No Issue,294540.0,2462340.0,4.04,3
23286,2022,BAY RIDGE COURT,Multifamily LR (1-4),805 CHERRY ST,98104,47.60538,-122.3257,EAST,1948,3,1,50145,27.0,96.30000305,122.9000015,Multifamily LR (1-4),0.0,Compliant,No Issue,578862.0,3892720.0,4.5,3
23287,2022,Skyline at First Hill,Multifamily HR (10+),725 9TH AVE,98104,47.60668,-122.32619,EAST,2008,26,1,629615,,52.83051646693396,114.97467933940187,Other,0.0,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,3589417.256894049,0.0,1.1289082462253193,2
23288,2022,CLARWOOD APARTMENTS,Multifamily LR (1-4),805 MARION ST,98104,47.60733,-122.32727,EAST,1920,4,1,24900,2.0,173.6000061,205.1000061,Multifamily LR (1-4),0.0,Compliant,No Issue,324714.0,3998680.0,8.58,3
23289,2022,ENVOY APARTMENTS,Multifamily LR (1-4),821 9TH AVE,98104,47.60746,-122.32699,EAST,1929,4,1,25380,40.0,115.5,126.3000031,Multifamily LR (1-4),0.0,Compliant,No Issue,73523.0,2857360.0,5.99,3
23290,2022,Frederic Ozanam House/ WESTLAKE II,Multifamily MR (5-9),801 9TH AVE,98104,47.60707,-122.32651,EAST,2009,6,1,32489,64.0,62.90000153,176.0,Multifamily MR (5-9),0.0,Not Compliant,Account Requires Verification,1278972.0,0.0,0.18,0
